filename,filepath,tsne_dim1,tsne_dim2
xtal_24.cif,./U3Si5/7/xtal_24.cif,-41.614105,-70.614006
xtal_25.cif,./U3Si5/7/xtal_25.cif,-4.653797,2.5332708
xtal_26.cif,./U3Si5/7/xtal_26.cif,30.47909,-69.54514
xtal_27.cif,./U3Si5/7/xtal_27.cif,-5.193696,-28.571297
xtal_28.cif,./U3Si5/7/xtal_28.cif,22.193186,73.56325
xtal_29.cif,./U3Si5/7/xtal_29.cif,-10.579553,-16.278814
xtal_3.cif,./U3Si5/7/xtal_3.cif,29.50668,-20.311262
xtal_30.cif,./U3Si5/7/xtal_30.cif,-54.529503,-29.175993
xtal_31.cif,./U3Si5/7/xtal_31.cif,16.887877,-36.641743
xtal_32.cif,./U3Si5/7/xtal_32.cif,13.94286,-26.09288
xtal_33.cif,./U3Si5/7/xtal_33.cif,-59.35196,52.76814
xtal_34.cif,./U3Si5/7/xtal_34.cif,-5.993174,-27.093493
xtal_35.cif,./U3Si5/7/xtal_35.cif,-60.035168,54.33558
xtal_36.cif,./U3Si5/7/xtal_36.cif,-10.798815,-18.219528
xtal_37.cif,./U3Si5/7/xtal_37.cif,22.577574,-35.13616
xtal_38.cif,./U3Si5/7/xtal_38.cif,-49.876343,-33.427288
xtal_39.cif,./U3Si5/7/xtal_39.cif,-72.69662,15.107811
xtal_4.cif,./U3Si5/7/xtal_4.cif,-7.2859077,-34.623592
xtal_40.cif,./U3Si5/7/xtal_40.cif,-84.60287,22.88811
xtal_41.cif,./U3Si5/7/xtal_41.cif,-67.37721,65.73437
xtal_42.cif,./U3Si5/7/xtal_42.cif,-5.641166,-28.660698
xtal_43.cif,./U3Si5/7/xtal_43.cif,39.328743,-17.740664
xtal_44.cif,./U3Si5/7/xtal_44.cif,15.989022,18.524315
