Chemical_Formula,CIF_Base_Name,Total_Energy_eV,Energy_per_Atom_eV,Final_Pressure_GPa,Enthalpy_per_Atom_eV,Corrected_Enthalpy_per_Atom_eV,Relaxed_CIF_Path,SG_ori
Th2H20,xtal_3,-59.979679107666016,-2.726349050348455,150.1613566080729,0.2560100836910864,0.25280537533739267,db://82/xtal_3.cif,82
Th2H20,xtal_34,-61.49259948730469,-2.7951181585138496,150.2758331298828,0.17245819126864473,0.16701116857924633,db://82/xtal_34.cif,82
Th2H20,xtal_37,-61.5606575012207,-2.798211704600941,149.6925252278646,0.16071477579618235,0.16679253581753692,db://82/xtal_37.cif,82
Th2H20,xtal_42,-57.77857208251953,-2.626298731023615,148.1810557047526,0.431372553633429,0.46890591924158315,db://82/xtal_42.cif,82
Th2H20,xtal_83,-55.48939895629883,-2.522245407104492,158.53487650553384,0.727756442101059,0.5527894882222527,db://82/xtal_83.cif,82
Th2H20,xtal_88,-61.5367431640625,-2.7971246892755683,149.9409383138021,0.165632737336574,0.16679976651072034,db://82/xtal_88.cif,82
Th2H20,xtal_100,-57.56943893432617,-2.616792678833008,149.96664428710938,0.4326829083020394,0.4333611753435871,db://83/xtal_100.cif,83
Th2H20,xtal_14,-57.64246368408203,-2.6201119856400923,148.97688802083334,0.4957892029713914,0.5171879304808708,db://83/xtal_14.cif,83
Th2H20,xtal_162,-59.52720642089844,-2.705782110040838,149.24568684895834,0.2308808903647381,0.24572328593510523,db://83/xtal_162.cif,83
Th2H20,xtal_197,-53.51625442504883,-2.4325570193204014,149.83504740397134,0.5658029879069818,0.5691038662768281,db://83/xtal_197.cif,83
Th2H20,xtal_37,-54.389652252197266,-2.4722569205544214,149.91277567545572,0.5291496711403383,0.5308959910351155,db://83/xtal_37.cif,83
Th2H20,xtal_55,-58.62112045288086,-2.6645963842218574,150.56388346354166,0.2855645370465435,0.27451575881352924,db://83/xtal_55.cif,83
Th2H20,xtal_100,-61.53696060180664,-2.7971345728093926,149.8739776611328,0.1643803288701494,0.1668705345771303,db://84/xtal_100.cif,84
Th2H20,xtal_107,-61.533668518066406,-2.7969849326393823,149.98128255208334,0.16641473575494362,0.16678456376284953,db://84/xtal_107.cif,84
Th2H20,xtal_114,-61.51698303222656,-2.7962265014648438,150.13050333658853,0.1694435476218433,0.1668655915900915,db://84/xtal_114.cif,84
Th2H20,xtal_120,-59.26032257080078,-2.69365102594549,150.63101704915366,0.43651963287840284,0.423406855104129,db://84/xtal_120.cif,84
Th2H20,xtal_123,-61.51348876953125,-2.7960676713423296,149.830078125,0.16392376962743718,0.16728068769040394,db://84/xtal_123.cif,84
Th2H20,xtal_146,-55.37086868286133,-2.5168576674027876,149.5173136393229,0.6069624421279688,0.6170470625868182,db://84/xtal_146.cif,84
Th2H20,xtal_163,-59.60774230957031,-2.709442832253196,149.20824178059897,0.4022762078495487,0.4187882255307891,db://84/xtal_163.cif,84
Th2H20,xtal_167,-55.06248092651367,-2.502840042114258,150.50264485677084,0.5107595319002756,0.5006947896647702,db://84/xtal_167.cif,84
Th2H20,xtal_36,-60.14480209350586,-2.733854640613903,149.67391967773438,0.2168908373174587,0.22331934562698505,db://84/xtal_36.cif,84
Th2H20,xtal_4,-61.58604431152344,-2.7993656505237925,149.42851765950522,0.15547654236264338,0.1667771974091673,db://84/xtal_4.cif,84
Th2H20,xtal_41,-58.653968811035156,-2.666089491410689,150.26763407389322,0.27285350554576254,0.26761910299418834,db://84/xtal_41.cif,84
Th2H20,xtal_60,-61.54907989501953,-2.797685449773615,149.73538208007812,0.16169974938027112,0.16692968464853578,db://84/xtal_60.cif,84
Th2H20,xtal_70,-57.16425323486328,-2.59837514703924,148.88424682617188,0.37568083314528555,0.39796870086649355,db://84/xtal_70.cif,84
Th2H20,xtal_80,-57.31916427612305,-2.6054165580055932,149.99420674641928,0.3828987990186929,0.3830142172672901,db://84/xtal_80.cif,84
Th2H20,xtal_85,-60.06136703491211,-2.7300621379505503,150.0503692626953,0.21793742442523592,0.2169478329626317,db://84/xtal_85.cif,84
Th2H20,xtal_121,-58.12567138671875,-2.6420759721235796,150.07767232259116,0.32998992776666825,0.32845174252054954,db://85/xtal_121.cif,85
Th2H20,xtal_122,-56.78602600097656,-2.581183000044389,149.14389038085938,0.3800813322779765,0.39707945987975307,db://85/xtal_122.cif,85
Th2H20,xtal_123,-58.213069915771484,-2.6460486325350674,150.0794881184896,0.29308495600436013,0.29152827293013406,db://85/xtal_123.cif,85
Th2H20,xtal_124,-57.56184387207031,-2.6164474487304688,149.74081420898438,0.3887557380997632,0.3939574325693431,db://85/xtal_124.cif,85
Th2H20,xtal_125,-59.155174255371094,-2.6888715570623223,150.18181864420572,0.3445333040021675,0.3408608916945738,db://85/xtal_125.cif,85
Th2H20,xtal_126,-61.56068420410156,-2.798212918368253,149.66412862141928,0.16023477552497345,0.1668740277930995,db://85/xtal_126.cif,85
Th2H20,xtal_134,-57.24948501586914,-2.6022493189031426,150.12612915039062,0.4199506537839206,0.41741153872764863,db://85/xtal_134.cif,85
Th2H20,xtal_139,-61.49561309814453,-2.7952551408247515,150.34866841634116,0.1737961696021738,0.16691074501314118,db://85/xtal_139.cif,85
Th2H20,xtal_140,-59.121219635009766,-2.687328165227717,149.71914672851562,0.38147567917562436,0.3872323483664217,db://85/xtal_140.cif,85
Th2H20,xtal_150,-57.192665100097656,-2.5996665954589844,150.68848164876303,0.30668955521999275,0.29341068444886065,db://85/xtal_150.cif,85
Th2H20,xtal_151,-60.52296447753906,-2.751043839888139,150.165283203125,0.236247434151545,0.2329593967309865,db://85/xtal_151.cif,85
Th2H20,xtal_161,-60.12186050415039,-2.732811841097745,149.37019856770834,0.204639375766744,0.21702478464621022,db://85/xtal_161.cif,85
Th2H20,xtal_162,-61.51368713378906,-2.796076687899503,150.09967041015625,0.1688839416707327,0.16691512427600508,db://85/xtal_162.cif,85
Th2H20,xtal_172,-56.676109313964844,-2.576186786998402,149.51451619466147,0.3875508482454496,0.39717430596583503,db://85/xtal_172.cif,85
Th2H20,xtal_185,-57.5983772277832,-2.6181080558083276,146.7536366780599,0.4360677026221118,0.5036296682766874,db://85/xtal_185.cif,85
Th2H20,xtal_19,-59.287940979003906,-2.694906408136541,149.93069458007812,0.2866044192538062,0.2879826217657911,db://85/xtal_19.cif,85
Th2H20,xtal_198,-58.05378341674805,-2.638808337124911,149.9051717122396,0.39415368456308514,0.3960723014598465,db://85/xtal_198.cif,85
Th2H20,xtal_36,-56.5916862487793,-2.5723493749445137,150.32022603352866,0.40349227504623286,0.3971528622264746,db://85/xtal_36.cif,85
Th2H20,xtal_54,-58.16141891479492,-2.6437008597634057,149.79866536458334,0.3245304823188484,0.32851988885752453,db://85/xtal_54.cif,85
Th2H20,xtal_69,-61.68275451660156,-2.8037615689364346,148.36744181315103,0.1345137411458814,0.16684499491739374,db://85/xtal_69.cif,85
Th2H20,xtal_71,-60.117191314697266,-2.732599605213512,149.97449239095053,0.21593601513196214,0.2164375010358194,db://85/xtal_71.cif,85
Th2H20,xtal_81,-57.87725830078125,-2.6307844682173296,149.7815907796224,0.39726905277972174,0.4016845140212549,db://85/xtal_81.cif,85
Th2H20,xtal_88,-59.477272033691406,-2.703512365167791,150.05408732096353,0.2979858635843881,0.29690396704315797,db://85/xtal_88.cif,85
Th2H20,xtal_96,-58.2366943359375,-2.647122469815341,149.1356404622396,0.3115766698368228,0.32872468229578544,db://85/xtal_96.cif,85
Th2H20,xtal_103,-57.2857780456543,-2.6038990020751953,150.21624755859375,0.29770714879542254,0.2935300690432364,db://86/xtal_103.cif,86
Th2H20,xtal_104,-57.20246505737305,-2.600112048062411,150.72339375813803,0.30752853235658767,0.2935733725480236,db://86/xtal_104.cif,86
Th2H20,xtal_105,-61.557132720947266,-2.7980514873157847,149.7112274169922,0.1611258804604086,0.1668337308789404,db://86/xtal_105.cif,86
Th2H20,xtal_111,-59.49732971191406,-2.7044240778142754,150.54150899251303,0.28478794756612563,0.27403552982364054,db://86/xtal_111.cif,86
Th2H20,xtal_116,-56.764991760253906,-2.5802268981933594,150.0103505452474,0.5583829251146213,0.5581663645714853,db://86/xtal_116.cif,86
Th2H20,xtal_118,-57.34918975830078,-2.6067813526500356,149.99830118815103,0.29432210271633674,0.29435495928128463,db://86/xtal_118.cif,86
Th2H20,xtal_12,-58.0175666809082,-2.637162121859464,148.26859537760416,0.35781075793834755,0.39278451536031467,db://86/xtal_12.cif,86
Th2H20,xtal_134,-61.53931427001953,-2.7972415577281606,149.72298177083334,0.16162531249912088,0.16709982316565852,db://86/xtal_134.cif,86
Th2H20,xtal_14,-61.519256591796875,-2.7963298450816763,150.00863647460938,0.1671611000101252,0.16699048240500666,db://86/xtal_14.cif,86
Th2H20,xtal_167,-54.66948699951172,-2.4849766817959873,149.89859517415366,0.5374630767730314,0.5395077255370353,db://86/xtal_167.cif,86
Th2H20,xtal_24,-58.735740661621094,-2.66980639371005,150.54700724283853,0.40187149911580633,0.3907106657932783,db://86/xtal_24.cif,86
Th2H20,xtal_34,-58.840206146240234,-2.6745548248291016,149.36144510904947,0.3780113842576146,0.3910618142486976,db://86/xtal_34.cif,86
Th2H20,xtal_44,-61.458858489990234,-2.793584476817738,150.66913859049478,0.1802331529153162,0.16702609435134266,db://86/xtal_44.cif,86
Th2H20,xtal_63,-57.888206481933594,-2.6312821128151636,149.1216786702474,0.3752950612127257,0.39300369274802005,db://86/xtal_63.cif,86
Th2H20,xtal_81,-61.50932312011719,-2.7958783236416904,150.188720703125,0.17058931113641504,0.1668617751722497,db://86/xtal_81.cif,86
Th2H20,xtal_83,-61.550636291503906,-2.7977561950683594,149.76058451334634,0.1621463081932859,0.1668781707228596,db://86/xtal_83.cif,86
Th2H20,xtal_103,-61.491092681884766,-2.7950496673583984,150.33220418294272,0.1735226975836329,0.16696274482858778,db://87/xtal_103.cif,87
Th2H20,xtal_110,-61.592002868652344,-2.799636494029652,149.39078776041666,0.15466885842038441,0.16671644855067777,db://87/xtal_110.cif,87
Th2H20,xtal_12,-61.63731002807617,-2.8016959103670986,148.8953603108724,0.14489464186774048,0.16675510054698467,db://87/xtal_12.cif,87
Th2H20,xtal_122,-61.54469680786133,-2.7974862185391514,149.78398640950522,0.16265102365954479,0.1669200372528703,db://87/xtal_122.cif,87
Th2H20,xtal_127,-61.50871658325195,-2.7958507537841797,150.29852294921875,0.17262508827685769,0.16672910110633787,db://87/xtal_127.cif,87
Th2H20,xtal_150,-59.16025161743164,-2.6891023462468926,152.74652608235678,0.3581636319532658,0.3033709260000539,db://87/xtal_150.cif,87
Th2H20,xtal_155,-57.837955474853516,-2.628997976129705,147.89443969726562,0.4897380813921783,0.53413925597904,db://87/xtal_155.cif,87
Th2H20,xtal_166,-60.38840866088867,-2.7449276664040307,149.95092264811197,0.21476969365680337,0.21573837131651105,db://87/xtal_166.cif,87
Th2H20,xtal_168,-57.845359802246094,-2.6293345364657315,150.37170918782553,0.40042835028906154,0.39293897141572,db://87/xtal_168.cif,87
Th2H20,xtal_172,-55.475189208984375,-2.5215995094992896,144.65167490641275,0.5233355473072155,0.6359184301753059,db://87/xtal_172.cif,87
Th2H20,xtal_174,-57.61049270629883,-2.6186587593772193,151.6632080078125,0.42618780345644064,0.3927966253824252,db://87/xtal_174.cif,87
Th2H20,xtal_187,-61.49889373779297,-2.7954042608087715,148.20419311523438,0.1370725045886574,0.1726056555341323,db://87/xtal_187.cif,87
Th2H20,xtal_192,-57.14470291137695,-2.5974864959716797,151.17940775553384,0.31618965458318304,0.2934589646030021,db://87/xtal_192.cif,87
Th2H20,xtal_200,-57.67273712158203,-2.6214880509810015,151.34240214029947,0.41970435925921185,0.3927290823848277,db://87/xtal_200.cif,87
Th2H20,xtal_21,-56.19115447998047,-2.5541433854536577,149.88823954264322,0.8073716257705196,0.8098780562697531,db://87/xtal_21.cif,87
Th2H20,xtal_35,-61.64862823486328,-2.8022103743119673,148.74139404296875,0.14194070295985223,0.16685324400531146,db://87/xtal_35.cif,87
Th2H20,xtal_46,-61.518306732177734,-2.7962866696444424,150.07271321614584,0.16833268005937765,0.1668962629856443,db://87/xtal_46.cif,87
Th2H20,xtal_51,-61.54736328125,-2.797607421875,149.83111572265625,0.16357374381937653,0.16691148137035305,db://87/xtal_51.cif,87
Th2H20,xtal_71,-60.28096008300781,-2.7400436401367188,150.45055135091147,0.22599276059819184,0.2171104288605913,db://87/xtal_71.cif,87
Th2H20,xtal_74,-57.36606216430664,-2.6075482801957564,149.69540405273438,0.28790569614486955,0.2937972834802884,db://87/xtal_74.cif,87
Th2H20,xtal_77,-61.50039291381836,-2.795472405173562,150.1841023763021,0.17063794994584988,0.16700195947740804,db://87/xtal_77.cif,87
Th2H20,xtal_78,-57.799278259277344,-2.6272399208762427,149.55223083496094,0.3838351647457278,0.3928505205811534,db://87/xtal_78.cif,87
Th2H20,xtal_79,-59.82503890991211,-2.7193199504505503,150.2093302408854,0.2833747888143854,0.2791902630457951,db://87/xtal_79.cif,87
Th2H20,xtal_83,-57.96097183227539,-2.6345896287397905,148.90792338053384,0.37086904674645443,0.39291079627701914,db://87/xtal_83.cif,87
Th2H20,xtal_89,-57.772621154785156,-2.626028234308416,150.46093241373697,0.401973212269095,0.3926970234725767,db://87/xtal_89.cif,87
Th2H20,xtal_93,-61.508888244628906,-2.795858556574041,149.88690694173178,0.16499782162237864,0.16723185466592774,db://87/xtal_93.cif,87
Th2H20,xtal_119,-57.07481002807617,-2.594309546730735,150.1952870686849,0.4564308283528995,0.45246419160419565,db://89/xtal_119.cif,89
Th1H10,xtal_134,-30.685420989990234,-2.7895837263627485,150.00225830078125,0.1703760279348475,0.17033146540958075,db://89/xtal_134.cif,89
Th1H10,xtal_138,-30.76085090637207,-2.79644099148837,149.90772501627603,0.16521767779912785,0.1670407126392255,db://89/xtal_138.cif,89
Th2H20,xtal_155,-54.284454345703125,-2.4674751975319604,149.93329366048178,0.5695655149941575,0.5709167150108742,db://89/xtal_155.cif,89
Th2H20,xtal_183,-61.27811813354492,-2.7853690060702236,150.85962422688803,0.18705090297728913,0.1701135403171603,db://89/xtal_183.cif,89
Th2H20,xtal_188,-61.53778076171875,-2.797171852805398,149.86241149902344,0.16421333760779272,0.16693218181353806,db://89/xtal_188.cif,89
Th2H20,xtal_41,-53.566280364990234,-2.4348309256813745,151.3498738606771,0.690432605285126,0.6625587033084217,db://89/xtal_41.cif,89
Th2H20,xtal_48,-61.533302307128906,-2.7969682866876777,149.97872924804688,0.1663885849510733,0.16680886340843354,db://89/xtal_48.cif,89
Th2H20,xtal_51,-54.76485824584961,-2.4893117384477095,150.0949910481771,0.573050916666888,0.5711128304157995,db://89/xtal_51.cif,89
Th2H20,xtal_69,-56.88738250732422,-2.5857901139692827,148.36077880859375,0.36440120791247277,0.3969975327118359,db://89/xtal_69.cif,89
Th1H10,xtal_79,-30.757831573486328,-2.796166506680575,150.1506805419922,0.16991167482484829,0.16693512975447514,db://89/xtal_79.cif,89
Th2H20,xtal_109,-60.10608673095703,-2.7320948514071377,149.8035430908203,0.219644453462942,0.2235154538984084,db://90/xtal_109.cif,90
Th2H20,xtal_119,-59.0007209777832,-2.6818509535356,150.0409138997396,0.2840993347017392,0.2832905646831385,db://90/xtal_119.cif,90
Th2H20,xtal_123,-58.18095779418945,-2.644588990644975,156.3929901123047,0.5072688963215096,0.3784281068954819,db://90/xtal_123.cif,90
Th2H20,xtal_128,-59.098411560058594,-2.6862914345481177,150.30138142903647,0.34702870449432893,0.3409463494984014,db://90/xtal_128.cif,90
Th2H20,xtal_130,-59.39859390258789,-2.6999360864812676,149.8661142985026,0.30177534164379244,0.3044569767961313,db://90/xtal_130.cif,90
Th2H20,xtal_131,-60.05390167236328,-2.72972280328924,151.4267323811849,0.3131741616517671,0.28450419325040155,db://90/xtal_131.cif,90
Th2H20,xtal_138,-56.61287307739258,-2.5733124126087534,150.26850382486978,0.40232800958801235,0.39701105484060817,db://90/xtal_138.cif,90
Th2H20,xtal_147,-60.29573440551758,-2.740715200250799,150.21234130859375,0.2228455450501789,0.218656233031791,db://90/xtal_147.cif,90
Th2H20,xtal_155,-59.68792724609375,-2.7130876020951704,149.92157491048178,0.2251980294875205,0.22673506852826272,db://90/xtal_155.cif,90
Th2H20,xtal_159,-60.4742431640625,-2.7488292347301138,150.6381581624349,0.24115475196104927,0.2284880896098068,db://90/xtal_159.cif,90
Th2H20,xtal_168,-60.307640075683594,-2.741256367076527,148.52547200520834,0.20327313793915894,0.23250577479274454,db://90/xtal_168.cif,90
Th2H20,xtal_170,-56.06083297729492,-2.548219680786133,149.87592061360678,0.43811155995842394,0.4405838860425704,db://90/xtal_170.cif,90
Th2H20,xtal_192,-61.4677734375,-2.7939897017045454,150.22040303548178,0.17168420832379058,0.16733297827240418,db://90/xtal_192.cif,90
Th2H20,xtal_196,-59.54798126220703,-2.7067264210094106,150.17869567871094,0.28223308239469963,0.27867655831725674,db://90/xtal_196.cif,90
Th2H20,xtal_20,-54.289398193359375,-2.4676999178799717,150.99093119303384,0.5899239406860798,0.5698572066506161,db://90/xtal_20.cif,90
Th2H20,xtal_36,-57.03190612792969,-2.5923593694513496,149.59744262695312,0.37157224063493804,0.37954799544661794,db://90/xtal_36.cif,90
Th2H20,xtal_51,-60.07914352416992,-2.730870160189542,149.6607666015625,0.24249816580639044,0.2492378469194731,db://90/xtal_51.cif,90
Th2H20,xtal_53,-60.49928283691406,-2.749967401677912,151.25592041015625,0.28000770172110184,0.25484896701303156,db://90/xtal_53.cif,90
Th2H20,xtal_59,-59.52231979370117,-2.7055599906227807,149.95782470703125,0.2705280508770555,0.27136506878723304,db://90/xtal_59.cif,90
Th2H20,xtal_70,-59.94643783569336,-2.7248380834406074,150.01634724934897,0.22316664183732565,0.22284539839146336,db://90/xtal_70.cif,90
Th2H20,xtal_74,-61.51799011230469,-2.7962722778320312,150.04136657714844,0.16776415444280313,0.16694696619303181,db://90/xtal_74.cif,90
Th2H20,xtal_8,-56.5743522644043,-2.5715614665638316,150.77302042643228,0.4122620447784074,0.3969638401220783,db://90/xtal_8.cif,90
Th2H20,xtal_82,-58.369258880615234,-2.653148130937056,149.9721476236979,0.35560391209029,0.35616268847263777,db://90/xtal_82.cif,90
Th2H20,xtal_86,-58.571258544921875,-2.6623299338600854,150.29857381184897,0.3520744600331266,0.34608623148569095,db://90/xtal_86.cif,90
Th2H20,xtal_135,-59.23212432861328,-2.69236928766424,149.00347900390625,0.2532394607992753,0.2729394099799543,db://93/xtal_135.cif,93
Th2H20,xtal_142,-60.06928253173828,-2.730421933260831,149.98085021972656,0.21661262681651164,0.21698890861649495,db://93/xtal_142.cif,93
Th2H20,xtal_151,-61.34547424316406,-2.7884306474165483,150.0416005452474,0.2535990164188643,0.2527555830496223,db://93/xtal_151.cif,93
Th2H20,xtal_155,-61.54819107055664,-2.7976450486616655,149.68523152669272,0.1607370375107622,0.16695812828388934,db://93/xtal_155.cif,93
Th2H20,xtal_165,-59.920867919921875,-2.7236758145419033,149.7071329752604,0.26328652976404177,0.2691298236499159,db://93/xtal_165.cif,93
Th2H20,xtal_175,-57.42760467529297,-2.6103456670587715,150.32786560058594,0.43334646668975424,0.42670816350196344,db://93/xtal_175.cif,93
Th2H20,xtal_194,-61.49244689941406,-2.795111222700639,150.36354064941406,0.17412321378485404,0.1669443630432415,db://93/xtal_194.cif,93
Th2H20,xtal_26,-61.52328872680664,-2.7965131239457564,150.05231221516928,0.16788353792975322,0.1668500706426863,db://93/xtal_26.cif,93
Th2H20,xtal_31,-59.86223602294922,-2.7210107283158735,149.79938761393228,0.24433420667513675,0.24830541732157493,db://93/xtal_31.cif,93
Th2H20,xtal_34,-55.49090576171875,-2.5223138982599433,150.96641540527344,0.5109977129682477,0.491579890386873,db://93/xtal_34.cif,93
Th2H20,xtal_49,-59.953369140625,-2.7251531427556817,150.10651652018228,0.2288033861441628,0.22670724017047456,db://93/xtal_49.cif,93
Th2H20,xtal_98,-57.585044860839844,-2.617502039129084,148.66282653808594,0.39957550438199846,0.4267131292857354,db://93/xtal_98.cif,93
Th2H20,xtal_121,-60.23618698120117,-2.738008499145508,149.83795674641928,0.21212116536915265,0.21531160269026473,db://94/xtal_121.cif,94
Th2H20,xtal_128,-60.13337326049805,-2.7333351482044566,150.02723693847656,0.21616547294969993,0.21563000106743163,db://94/xtal_128.cif,94
Th2H20,xtal_130,-57.444664001464844,-2.611121090975675,148.79502868652344,0.2705480028030413,0.2938843240739001,db://94/xtal_130.cif,94
Th2H20,xtal_136,-58.76757049560547,-2.671253204345703,150.9046376546224,0.3989049745160532,0.3805001014955042,db://94/xtal_136.cif,94
Th2H20,xtal_138,-57.29364013671875,-2.604256369850852,149.80487569173178,0.2900632040836891,0.29383312213317425,db://94/xtal_138.cif,94
Th2H20,xtal_139,-61.49013137817383,-2.795005971735174,150.30467224121094,0.17300501671671045,0.16698876621493536,db://94/xtal_139.cif,94
Th2H20,xtal_151,-58.25305938720703,-2.6478663357821377,150.09886678059897,0.27364580483002177,0.27172146984989615,db://94/xtal_151.cif,94
Th2H20,xtal_153,-55.727378845214844,-2.5330626747824927,149.26485697428384,0.42336202966670106,0.43792269080681934,db://94/xtal_153.cif,94
Th2H20,xtal_165,-57.656982421875,-2.6207719282670454,150.61532084147134,0.4985833045038229,0.4858395525670802,db://94/xtal_165.cif,94
Th2H20,xtal_184,-61.481895446777344,-2.794631611217152,150.46365356445312,0.17608892022658812,0.16693464854191212,db://94/xtal_184.cif,94
Th2H20,xtal_185,-59.11170196533203,-2.6868955438787285,150.55567932128906,0.41051015665555274,0.39907807846900517,db://94/xtal_185.cif,94
Th2H20,xtal_200,-57.317752838134766,-2.6053524017333984,149.4359588623047,0.28271955439511487,0.2936204875057436,db://94/xtal_200.cif,94
Th2H20,xtal_38,-61.515625,-2.796164772727273,149.91851298014322,0.16550934148714058,0.1671191359852108,db://94/xtal_38.cif,94
Th2H20,xtal_43,-61.52830505371094,-2.7967411388050425,149.91413370768228,0.16525484428632548,0.16695138621094452,db://94/xtal_43.cif,94
Th2H20,xtal_58,-49.749176025390625,-2.2613261829723013,143.27279663085938,0.9037993035809122,1.0524139976302882,db://94/xtal_58.cif,94
Th2H20,xtal_62,-61.159820556640625,-2.7799918434836646,150.0819091796875,0.2733938387414883,0.2717274132684409,db://94/xtal_62.cif,94
Th2H20,xtal_7,-60.3096923828125,-2.7413496537642046,150.03036499023438,0.21586586651450415,0.21526734887175863,db://94/xtal_7.cif,94
Th2H20,xtal_9,-61.511688232421875,-2.7959858287464487,150.25786336263022,0.17188541665255547,0.16679213739205417,db://94/xtal_9.cif,94
Th2H20,xtal_107,-61.53261947631836,-2.796937248923562,150.10617065429688,0.16888057923603644,0.16678284522571227,db://97/xtal_107.cif,97
Th2H20,xtal_116,-61.501922607421875,-2.795541936700994,150.33507283528647,0.17341299044061742,0.16679566471274132,db://97/xtal_116.cif,97
Th2H20,xtal_124,-56.248477935791016,-2.5567489970814097,149.42353312174478,0.796964281408496,0.8099027027121802,db://97/xtal_124.cif,97
Th2H20,xtal_128,-61.52726364135742,-2.796693801879883,150.0315958658854,0.16747387790539003,0.1668496397645382,db://97/xtal_128.cif,97
Th2H20,xtal_148,-61.571075439453125,-2.798685247247869,149.4620564778646,0.1563116075991586,0.16694722611970855,db://97/xtal_148.cif,97
Th2H20,xtal_164,-61.53488540649414,-2.797040245749734,149.95091247558594,0.16588693763061324,0.16685687344527494,db://97/xtal_164.cif,97
Th2H20,xtal_177,-61.59183120727539,-2.7996286912397905,149.39849853515625,0.1548444676300459,0.166739633581018,db://97/xtal_177.cif,97
Th2H20,xtal_178,-61.565025329589844,-2.798410242254084,149.59821065266928,0.15886578011088012,0.16680840186898072,db://97/xtal_178.cif,97
Th2H20,xtal_40,-61.52610778808594,-2.7966412630948154,150.1219940185547,0.16911453867593967,0.16670446898112085,db://97/xtal_40.cif,97
Th2H20,xtal_6,-60.334991455078125,-2.7424996115944604,149.6181437174479,0.25609528782128943,0.2637483188823681,db://97/xtal_6.cif,97
Th2H20,xtal_63,-61.543087005615234,-2.797413045709783,149.70404052734375,0.16112895519605272,0.16697788570811545,db://97/xtal_63.cif,97
Th2H20,xtal_66,-56.463932037353516,-2.5665423653342505,159.13163248697916,0.7417557530358084,0.5519118979695193,db://97/xtal_66.cif,97
Th2H20,xtal_77,-61.43543243408203,-2.7925196560946377,151.06136067708334,0.18779840028981776,0.1668586154496049,db://97/xtal_77.cif,97
Th2H20,xtal_8,-61.531829833984375,-2.7969013560901987,149.94441731770834,0.16576253880304134,0.16686076445860476,db://97/xtal_8.cif,97
Th2H20,xtal_122,-58.327308654785156,-2.6512413024902344,149.9939727783203,0.28815214753728663,0.28827026145612605,db://99/xtal_122.cif,99
Th2H20,xtal_129,-60.312591552734375,-2.7414814342151987,150.35613505045572,0.22520052672931712,0.21817361406298327,db://99/xtal_129.cif,99
Th2H20,xtal_154,-58.41974639892578,-2.65544301813299,150.01990763346353,0.3677551379985909,0.3673539597701191,db://99/xtal_154.cif,99
Th2H20,xtal_156,-59.22928237915039,-2.6922401081431997,145.51380920410156,0.32428290870663995,0.41728231452128817,db://99/xtal_156.cif,99
Th2H20,xtal_169,-57.967159271240234,-2.6348708759654653,150.1878662109375,0.34270487984680514,0.33898030549112346,db://99/xtal_169.cif,99
Th2H20,xtal_182,-61.56637954711914,-2.7984717975963247,149.56566365559897,0.15828416576186558,0.16687053876368038,db://99/xtal_182.cif,99
Th2H20,xtal_185,-49.016361236572266,-2.228016419844194,159.87511698404947,1.0624522021967844,0.8592075498207641,db://99/xtal_185.cif,99
Th2H20,xtal_199,-56.710906982421875,-2.577768499200994,149.6879628499349,0.39904307654914367,0.40524849068327196,db://99/xtal_199.cif,99
Th2H20,xtal_35,-61.2901611328125,-2.785916415127841,151.7969004313151,0.20403440942153914,0.1686407754871314,db://99/xtal_35.cif,99
Th2H20,xtal_57,-58.239139556884766,-2.6472336162220347,150.20203145345053,0.33442687808960286,0.3304163517502937,db://99/xtal_57.cif,99
Th1H10,xtal_58,-30.584379196166992,-2.7803981087424536,146.61599731445312,0.13086935720399528,0.19806350452462235,db://99/xtal_58.cif,99
Th2H20,xtal_6,-58.79533767700195,-2.6725153489546343,150.0416056315104,0.32835331653848565,0.32752119377238925,db://99/xtal_6.cif,99
Th2H20,xtal_81,-58.321449279785156,-2.6509749672629614,149.8450724283854,0.373954588749136,0.37708211895632476,db://99/xtal_81.cif,99
Th2H20,xtal_85,-59.16157913208008,-2.6891626878218218,149.8893839518229,0.338695131880123,0.3409296441426138,db://99/xtal_85.cif,99
Th2H20,xtal_106,-53.41672134399414,-2.42803278836337,149.9439900716146,0.5865327771972023,0.5876588350095863,db://100/xtal_106.cif,100
Th2H20,xtal_109,-59.861328125,-2.720969460227273,149.99657185872397,0.27373329987228023,0.2738017431974451,db://100/xtal_109.cif,100
Th2H20,xtal_113,-53.1698112487793,-2.4168096022172407,150.98859151204428,0.6077723904113231,0.5879690658326178,db://100/xtal_113.cif,100
Th2H20,xtal_115,-54.05256652832031,-2.456934842196378,149.38877868652344,0.5626363984524914,0.5749909160814112,db://100/xtal_115.cif,100
Th2H20,xtal_118,-54.47295379638672,-2.4760433543812144,148.41560872395834,0.6474301547789019,0.6807743846844295,db://100/xtal_118.cif,100
Th2H20,xtal_14,-57.970916748046875,-2.635041670365767,148.61206563313803,0.415571961760084,0.44406259259820996,db://100/xtal_14.cif,100
Th2H20,xtal_156,-59.0130615234375,-2.682411887428977,150.20072428385416,0.33771495813366603,0.3336789403240672,db://100/xtal_156.cif,100
Th2H20,xtal_158,-54.257301330566406,-2.4662409695712,146.75440979003906,0.6806107229565331,0.7502058449026421,db://100/xtal_158.cif,100
