CIF_Base_Name,Total_Energy_eV,Energy_per_Atom_eV,Final_Pressure_GPa,Enthalpy_per_Atom_eV,Corrected_Enthalpy_per_Atom_eV,Relaxed_CIF_Path
xtal_82,-29.687217712402344,-2.6988379738547583,148.61812337239584,0.5226871820153456,0.55264147168822,db://157/xtal_82.cif
xtal_93,-29.553564071655273,-2.686687642877752,149.56378682454428,0.5429450641094378,0.5523645122832342,db://157/xtal_93.cif
xtal_94,-61.135353088378906,-2.778879685835405,149.95207722981772,0.2689098472222462,0.26988388186087836,db://157/xtal_94.cif
xtal_96,-30.372791290283203,-2.7611628445712,149.72283935546875,0.24987758707174249,0.25545149891001895,db://157/xtal_96.cif
xtal_10,-56.9897575378418,-2.5904435244473545,149.7300821940104,0.44363533423402984,0.4491048557672749,db://158/xtal_10.cif
xtal_101,-60.16889572143555,-2.7349498055197974,149.9656016031901,0.23099288491603495,0.231673198751277,db://158/xtal_101.cif
xtal_103,-55.3614387512207,-2.5164290341463955,150.30365498860678,0.4372563077283693,0.43128904572863297,db://158/xtal_103.cif
xtal_109,-55.144527435302734,-2.506569428877397,151.0563507080078,0.5490444395784799,0.5276762557304456,db://158/xtal_109.cif
xtal_111,-58.050018310546875,-2.6386371959339487,150.3543904622396,0.4443684265678194,0.43710167642978426,db://158/xtal_111.cif
xtal_119,-60.28789520263672,-2.7403588728471235,150.0965779622396,0.2733921084550772,0.27145294413552185,db://158/xtal_119.cif
xtal_127,-59.705108642578125,-2.713868574662642,149.77633666992188,0.27844417418076456,0.2829126412892671,db://158/xtal_127.cif
xtal_128,-58.1141357421875,-2.6415516246448862,149.97952270507812,0.43668766215567895,0.4371079462889994,db://158/xtal_128.cif
xtal_131,-55.39896011352539,-2.5181345506147905,149.87154642740884,0.4233069552249033,0.42582803863933266,db://158/xtal_131.cif
xtal_135,-61.49446105957031,-2.795202775435014,149.79674784342447,0.29207703482942354,0.2962660194931242,db://158/xtal_135.cif
xtal_136,-55.34465026855469,-2.5156659212979404,150.43279012044272,0.43446639728931236,0.42597896499173227,db://158/xtal_136.cif
xtal_139,-58.02904510498047,-2.637683868408203,150.8755900065104,0.44181596190985706,0.4239444210173864,db://158/xtal_139.cif
xtal_141,-55.2486686706543,-2.511303121393377,150.57443237304688,0.43739666480899136,0.4261475530647439,db://158/xtal_141.cif
xtal_142,-61.34394454956055,-2.7883611158891157,149.68607584635416,0.3289867646753964,0.3355245190355974,db://158/xtal_142.cif
xtal_154,-61.076717376708984,-2.776214426214045,149.60472106933594,0.3253338009415856,0.33352857352543275,db://158/xtal_154.cif
xtal_160,-60.78205871582031,-2.762820850719105,150.00870259602866,0.26704292895749143,0.26686715461880267,db://158/xtal_160.cif
xtal_165,-58.51728820800781,-2.659876736727628,150.29071044921875,0.4032643007201877,0.397339203258374,db://158/xtal_165.cif
xtal_17,-56.78628158569336,-2.581194617531516,146.80284118652344,0.3414884137584467,0.4051403276925546,db://158/xtal_17.cif
xtal_171,-56.191986083984375,-2.5541811856356533,149.14454142252603,0.4226621159607721,0.43973660029561723,db://158/xtal_171.cif
xtal_177,-58.07696533203125,-2.639862060546875,150.00358072916666,0.43705717196375815,0.43698372295416954,db://158/xtal_177.cif
xtal_178,-58.62957763671875,-2.664980801669034,149.39500427246094,0.38487082151185475,0.3972216173810888,db://158/xtal_178.cif
xtal_20,-59.69721221923828,-2.7135096463290127,150.08533732096353,0.23853656149411118,0.23685805165942,db://158/xtal_20.cif
xtal_23,-55.42543411254883,-2.519337914206765,150.16747538248697,0.43457711578728914,0.43128274030270297,db://158/xtal_23.cif
xtal_3,-55.34018325805664,-2.515462875366211,150.3587443033854,0.4330772093714524,0.4260422213925102,db://158/xtal_3.cif
xtal_31,-60.58761215209961,-2.7539823705499824,150.32475789388022,0.2950525786428948,0.28846551885088056,db://158/xtal_31.cif
xtal_38,-60.50551986694336,-2.75025090304288,150.1900889078776,0.29222863526710346,0.28837790439076705,db://158/xtal_38.cif
xtal_4,-58.02439498901367,-2.6374724995006216,148.56973266601562,0.3053898249811372,0.3337204935203449,db://158/xtal_4.cif
xtal_44,-55.51701354980469,-2.523500615900213,149.9518839518229,0.4305820273450271,0.43152992329028356,db://158/xtal_44.cif
xtal_51,-57.98289108276367,-2.6355859583074395,150.0387929280599,0.4578307278346827,0.4570309167416785,db://158/xtal_51.cif
xtal_53,-58.08652877807617,-2.640296762639826,150.25623575846353,0.42941104034472877,0.4241761900026533,db://158/xtal_53.cif
xtal_6,-59.21019744873047,-2.69137261130593,150.03987630208334,0.34826636503072517,0.34745851604396205,db://158/xtal_6.cif
xtal_70,-58.18466567993164,-2.644757530905984,149.95662434895834,0.4231452029518288,0.4240326080864222,db://158/xtal_70.cif
xtal_71,-59.19520950317383,-2.690691341053356,149.7384796142578,0.3323989274395603,0.33767879761846414,db://158/xtal_71.cif
xtal_77,-60.78304672241211,-2.762865760109641,149.74134826660156,0.26190649748606243,0.2671312573577961,db://158/xtal_77.cif
xtal_80,-59.650848388671875,-2.7114021994850854,150.28990681966147,0.309781269152924,0.3039534547005694,db://158/xtal_80.cif
xtal_81,-55.52518081665039,-2.5238718553022905,149.65404764811197,0.5043459400676485,0.5113462122607584,db://158/xtal_81.cif
xtal_84,-60.692874908447266,-2.7587670412930576,149.44888305664062,0.3355169116449149,0.346927584506102,db://158/xtal_84.cif
xtal_9,-60.72761917114258,-2.7603463259610264,150.17017618815103,0.26700829781095337,0.2635776321279789,db://158/xtal_9.cif
xtal_94,-60.93439483642578,-2.7697452198375356,150.08185323079428,0.2985201079628768,0.2968467049190836,db://158/xtal_94.cif
xtal_96,-59.853328704833984,-2.7206058502197266,149.8364054361979,0.2587654484190965,0.2620183891619444,db://158/xtal_96.cif
xtal_1,-61.32722473144531,-2.787601124156605,150.03404235839844,0.16512215704931713,0.16445219133613512,db://159/xtal_1.cif
xtal_102,-59.43656921386719,-2.701662236993963,149.50781758626303,0.248035260356669,0.25774571735803803,db://159/xtal_102.cif
xtal_103,-57.29422378540039,-2.6042828993363814,150.72606913248697,0.3411366342833052,0.3269481251694264,db://159/xtal_103.cif
xtal_104,-61.36302185058594,-2.7892282659357246,149.67841084798178,0.15829165619387453,0.164624502908002,db://159/xtal_104.cif
xtal_106,-61.36775207519531,-2.7894432761452417,149.59799194335938,0.1567271281113091,0.1646442413249392,db://159/xtal_106.cif
xtal_111,-61.88750076293945,-2.813068216497248,149.95984395345053,0.28977713943239275,0.29060801521395996,db://159/xtal_111.cif
xtal_122,-60.89158630371094,-2.7677993774414062,150.142333984375,0.2601661834890685,0.2572956912607915,db://159/xtal_122.cif
xtal_124,-61.241695404052734,-2.7837134274569424,149.9039306640625,0.3632975071859283,0.3653143405627443,db://159/xtal_124.cif
xtal_128,-60.5455207824707,-2.752069126475941,149.97191365559897,0.24654981733306933,0.2471113907792593,db://159/xtal_128.cif
xtal_130,-60.42422103881836,-2.7465555017644707,150.2014414469401,0.20439015278149306,0.200432515912187,db://159/xtal_130.cif
xtal_133,-59.25299835205078,-2.693318106911399,150.92365519205728,0.29238917921935514,0.2741166027084792,db://159/xtal_133.cif
xtal_136,-60.99351501464844,-2.772432500665838,149.62222798665366,0.2498076981535843,0.257438367607498,db://159/xtal_136.cif
xtal_145,-56.85582733154297,-2.5843557877974077,149.97279357910156,0.42554902796526634,0.426095051916195,db://159/xtal_145.cif
xtal_147,-62.37721252441406,-2.835327842018821,149.81782023111978,0.3105743157277436,0.31439976003826625,db://159/xtal_147.cif
xtal_148,-59.31451416015625,-2.696114280007102,150.46785990397134,0.26699193756215583,0.2577785507877736,db://159/xtal_148.cif
xtal_149,-61.55305862426758,-2.7978663011030718,149.75165812174478,0.2706330007393008,0.2757216714732491,db://159/xtal_149.cif
xtal_151,-60.020790100097656,-2.7282177318226206,149.68150838216147,0.2483226997641517,0.2546561686599719,db://159/xtal_151.cif
xtal_159,-56.4802360534668,-2.5672834569757637,149.05548095703125,0.3984956616081021,0.4172888977692672,db://159/xtal_159.cif
xtal_164,-60.923133850097656,-2.7692333568226206,149.66827901204428,0.3301177636673755,0.3369870870971443,db://159/xtal_164.cif
xtal_172,-58.80327224731445,-2.672876011241566,150.37637837727866,0.32733842243943007,0.3198291590017659,db://159/xtal_172.cif
xtal_177,-61.682613372802734,-2.8037551533092153,149.60252888997397,0.26614889623626875,0.2743051632412447,db://159/xtal_177.cif
xtal_192,-60.02046585083008,-2.728202993219549,150.01338704427084,0.36280279023366996,0.3625269519762996,db://159/xtal_192.cif
xtal_194,-59.19743728637695,-2.690792603926225,149.80030822753906,0.3566352094928485,0.3606975927329688,db://159/xtal_194.cif
xtal_198,-60.41909408569336,-2.7463224584406074,148.5923614501953,0.3364139453444569,0.3656171867392616,db://159/xtal_198.cif
xtal_2,-59.248512268066406,-2.6931141940030185,149.99051411946616,0.31141343386146175,0.3116034498121762,db://159/xtal_2.cif
xtal_27,-60.79752731323242,-2.763523968783292,150.18541463216147,0.27116079252136094,0.26741425721284623,db://159/xtal_27.cif
xtal_3,-59.37472915649414,-2.698851325295188,150.04379272460938,0.25803930893090476,0.2571762922416215,db://159/xtal_3.cif
xtal_30,-56.557884216308594,-2.5708129189231177,150.40066528320312,0.5224264753762479,0.5141861285958774,db://159/xtal_30.cif
xtal_33,-59.992042541503906,-2.726911024613814,150.01316833496094,0.3625984007557422,0.36232719993097595,db://159/xtal_33.cif
xtal_42,-60.13621139526367,-2.733464154330167,149.84453837076822,0.26353190159282486,0.2666412434128261,db://159/xtal_42.cif
xtal_49,-60.33721923828125,-2.7426008744673296,145.60796101888022,0.17750831852177448,0.2655888967744388,db://159/xtal_49.cif
xtal_5,-60.24822235107422,-2.7385555614124644,149.8885955810547,0.26055972924647236,0.2627888160893415,db://159/xtal_5.cif
xtal_56,-60.19532775878906,-2.736151261763139,150.57903544108072,0.4424887132599364,0.43026559604721876,db://159/xtal_56.cif
xtal_60,-56.11780548095703,-2.5508093400435015,147.4279301961263,0.5286306319088958,0.5823554217378214,db://159/xtal_60.cif
xtal_7,-60.57020568847656,-2.7531911676580254,150.52176411946616,0.3107417707270757,0.30012104567079056,db://159/xtal_7.cif
xtal_71,-62.293495178222656,-2.83152250810103,150.03517150878906,0.28067396029502656,0.2799443937251302,db://159/xtal_71.cif
xtal_80,-61.322532653808594,-2.7873878479003906,150.03140767415366,0.16513543694819657,0.16451735377015292,db://159/xtal_80.cif
xtal_89,-56.18294906616211,-2.553770412098278,149.6756388346354,0.4312833284384958,0.43775222022005134,db://159/xtal_89.cif
xtal_91,-60.63121032714844,-2.7559641057794746,150.13428243001303,0.43224201432302967,0.4293904333365927,db://159/xtal_91.cif
xtal_99,-61.33684158325195,-2.7880382537841797,149.9972381591797,0.164403941796379,0.16445830396647917,db://159/xtal_99.cif
xtal_1,-21.515729904174805,-1.9559754458340732,149.62372843424478,1.580802947874143,1.589697186494287,db://162/xtal_1.cif
xtal_10,-53.08194351196289,-2.4128156141801314,149.55889892578125,0.6141796024605732,0.6231072614050125,db://162/xtal_10.cif
xtal_101,-59.96461868286133,-2.725664485584606,149.82642110188803,0.30975032671509695,0.31326695585538344,db://162/xtal_101.cif
xtal_106,-29.861724853515625,-2.7147022594105112,149.00983174641928,0.25893624796688575,0.27869603437239593,db://162/xtal_106.cif
xtal_110,-28.503677368164062,-2.5912433971058237,149.8561757405599,0.430439336671475,0.43333939253704595,db://162/xtal_110.cif
xtal_114,-60.07014083862305,-2.7304609472101387,150.07170613606772,0.21757472768013805,0.2161661194042749,db://162/xtal_114.cif
xtal_118,-60.614784240722656,-2.7552174654873935,149.69931030273438,0.24098354666931565,0.24700178932835284,db://162/xtal_118.cif
xtal_123,-29.864187240600586,-2.7149261127818716,149.64544677734375,0.29679821809440843,0.30393386164561664,db://162/xtal_123.cif
xtal_124,-29.917593002319336,-2.7197811820290307,149.09215291341147,0.2856085638228485,0.3039088852785275,db://162/xtal_124.cif
xtal_126,-26.779163360595703,-2.434469396417791,149.9627431233724,1.4566426268699146,1.4576093381848478,db://162/xtal_126.cif
xtal_129,-48.650115966796875,-2.2113689075816763,150.17732747395834,1.0285941320075105,1.0247684249504425,db://162/xtal_129.cif
xtal_13,-29.809833526611328,-2.709984866055575,150.40866088867188,0.26800247968842683,0.25991127704108646,db://162/xtal_13.cif
xtal_136,-29.557849884033203,-2.6870772621848364,150.7866007486979,0.3638219878879202,0.34790651779712145,db://162/xtal_136.cif
xtal_139,-15.838912963867188,-1.4399011785333806,190.82505544026694,2.9924311459692188,2.044179290572023,db://162/xtal_139.cif
xtal_141,-51.30536651611328,-2.3320621143687856,150.03714497884116,0.9507397271042312,0.9499269976634089,db://162/xtal_141.cif
xtal_146,-29.90085792541504,-2.718259811401367,149.93391927083334,0.258337052169802,0.25964893471203493,db://162/xtal_146.cif
xtal_169,-53.64630889892578,-2.438468586314808,149.98818969726562,0.647897798831163,0.6481408241082288,db://162/xtal_169.cif
xtal_17,-57.108909606933594,-2.5958595275878906,150.03248596191406,0.5374914328708784,0.5368129803390002,db://162/xtal_17.cif
xtal_176,-61.366451263427734,-2.7893841483376245,150.16553243001303,0.27531868787832664,0.27194036464038196,db://162/xtal_176.cif
xtal_18,-60.40544509887695,-2.7457020499489526,150.14983622233072,0.26944705418725917,0.2664382027433011,db://162/xtal_18.cif
xtal_19,-30.3173885345459,-2.7561262304132637,149.66353352864584,0.42196498579125574,0.4291098200200514,db://162/xtal_19.cif
xtal_195,-63.019927978515625,-2.864542180841619,150.2173309326172,0.27784964921917066,0.2733033099729882,db://162/xtal_195.cif
xtal_196,-54.75112533569336,-2.488687515258789,150.7549591064453,0.4851540956520779,0.4702615254932554,db://162/xtal_196.cif
xtal_199,-59.394874572753906,-2.6997670260342685,149.46920267740884,0.2479791562553957,0.25844723766086464,db://162/xtal_199.cif
xtal_200,-57.57445526123047,-2.617020693692294,149.58960469563803,0.3986286359977979,0.4069019938091594,db://162/xtal_200.cif
xtal_28,-24.692136764526367,-2.244739705866033,150.312255859375,0.9988504625929712,0.992112289250273,db://162/xtal_28.cif
xtal_32,-59.89202117919922,-2.72236459905451,150.68143208821616,0.30825136097836425,0.2945458968504592,db://162/xtal_32.cif
xtal_5,-53.242218017578125,-2.4201008189808237,150.4733123779297,0.6485181605308018,0.6388658486144873,db://162/xtal_5.cif
xtal_51,-11.85009765625,-1.0772816051136365,154.97881571451822,3.588705785477004,3.4388072897573707,db://162/xtal_51.cif
xtal_55,-29.57455825805664,-2.6885962052778765,153.80911763509116,0.3423348875446237,0.26727319254285553,db://162/xtal_55.cif
xtal_58,-29.449182510375977,-2.6771984100341797,149.6626180013021,0.2734867578406695,0.28013843928765064,db://162/xtal_58.cif
xtal_70,-58.88759231567383,-2.6767087416215376,149.24185180664062,0.3959414814975091,0.41155053611109793,db://162/xtal_70.cif
xtal_75,-53.440765380859375,-2.4291256991299717,150.52494303385416,0.6584323587996811,0.6476647606763195,db://162/xtal_75.cif
xtal_8,-26.25517463684082,-2.38683405789462,148.57935587565103,1.006149272666069,1.0385913424554223,db://162/xtal_8.cif
xtal_81,-60.325416564941406,-2.7420643893155185,150.13863627115884,0.267471764317146,0.26469279362299486,db://162/xtal_81.cif
xtal_85,-29.780397415161133,-2.7073088559237393,150.3104502360026,0.2847479198224654,0.27856814502500366,db://162/xtal_85.cif
xtal_87,-29.49553871154785,-2.681412610140714,150.27286783854166,0.6550075428296018,0.6489492186044596,db://162/xtal_87.cif
xtal_88,-27.036245346069336,-2.4578404860063032,137.1231689453125,0.4889547252226523,0.7656795440816069,db://162/xtal_88.cif
xtal_96,-59.340576171875,-2.697298916903409,150.0451405843099,0.2908742763009904,0.2899752942784127,db://162/xtal_96.cif
xtal_98,-60.886966705322266,-2.767589395696467,150.60624186197916,0.27616500173647424,0.2639128446512583,db://162/xtal_98.cif
xtal_102,-60.810096740722656,-2.7640953063964844,149.79797871907553,0.25078740826734763,0.2548533541036106,db://163/xtal_102.cif
xtal_103,-56.0660514831543,-2.5484568855979224,149.26608276367188,0.5870576273704932,0.6024744461361329,db://163/xtal_103.cif
xtal_104,-60.02137756347656,-2.72824443470348,150.18312072753906,0.22339774781588256,0.21979876238210325,db://163/xtal_104.cif
xtal_107,-61.349674224853516,-2.7886215556751597,149.78539530436197,0.16038329390731898,0.16460847411860552,db://163/xtal_107.cif
xtal_110,-61.32828903198242,-2.7876495014537466,149.9110565185547,0.1630201782346881,0.16477083519089553,db://163/xtal_110.cif
xtal_116,-61.061954498291016,-2.775543386285955,150.1148885091146,0.2700737739501339,0.2677428498269607,db://163/xtal_116.cif
xtal_117,-62.88538360595703,-2.8584265275435015,149.87775675455728,0.2844868628263723,0.2870502847863991,db://163/xtal_117.cif
xtal_121,-60.40408706665039,-2.7456403212113814,150.09242248535156,0.2049355393068162,0.20311866174743087,db://163/xtal_121.cif
xtal_123,-61.28236389160156,-2.7855619950727983,149.9284413655599,0.25807679305698306,0.2595294769735485,db://163/xtal_123.cif
xtal_125,-61.12041473388672,-2.7782006697221235,150.03429158528647,0.2772945336833155,0.27659617483979465,db://163/xtal_125.cif
xtal_126,-57.11222457885742,-2.596010208129883,158.74664815266928,0.5263367996451404,0.3543012259473366,db://163/xtal_126.cif
xtal_131,-60.69947052001953,-2.75906684181907,150.11971537272134,0.2696585645785399,0.26724325896729983,db://163/xtal_131.cif
xtal_132,-62.39524841308594,-2.83614765514027,149.68396504720053,0.274437011230705,0.28100453820599136,db://163/xtal_132.cif
xtal_138,-62.47945785522461,-2.839975357055664,150.305908203125,0.29538123951784195,0.28900004456629197,db://163/xtal_138.cif
xtal_140,-58.88608169555664,-2.6766400770707564,149.35836283365884,0.3474518048298863,0.36044317477425974,db://163/xtal_140.cif
xtal_143,-58.357749938964844,-2.652624997225675,149.15265909830728,0.31376461775673065,0.3306167695475641,db://163/xtal_143.cif
xtal_149,-60.37331771850586,-2.744241714477539,148.5911661783854,0.2352661808974145,0.26351571687408654,db://163/xtal_149.cif
xtal_156,-56.6824951171875,-2.57647705078125,150.98446655273438,0.46538678032961334,0.4455528645098349,db://163/xtal_156.cif
xtal_16,-56.098426818847656,-2.5499284917658027,150.07464090983072,0.47354869951948525,0.4720449472063576,db://163/xtal_16.cif
xtal_163,-56.17124938964844,-2.5532386086203833,150.6746826171875,0.4306706443878932,0.41730946340313246,db://163/xtal_163.cif
xtal_180,-53.77407455444336,-2.444276116111062,150.58114624023438,0.7984397455190443,0.7859249508174007,db://163/xtal_180.cif
xtal_186,-60.40948486328125,-2.7458856756036933,149.93803914388022,0.27722790618023585,0.27847718692809814,db://163/xtal_186.cif
xtal_19,-49.5636100769043,-2.2528913671320137,149.1657969156901,0.9742467787477687,0.9922944052844918,db://163/xtal_19.cif
xtal_192,-58.765621185302734,-2.6711645993319424,149.99287923177084,0.5529508570275119,0.5531039188196875,db://163/xtal_192.cif
xtal_195,-59.79817581176758,-2.71809890053489,149.43010457356772,0.2924892981708806,0.30397105715251027,db://163/xtal_195.cif
xtal_197,-59.09797668457031,-2.6862716674804688,150.15465799967447,0.3404201759184014,0.3373027094850117,db://163/xtal_197.cif
xtal_28,-60.424922943115234,-2.746587406505238,150.0950724283854,0.3358844146981335,0.33393193167034313,db://163/xtal_28.cif
xtal_29,-56.92224884033203,-2.58737494728782,150.24188232421875,0.4372663337219087,0.43239680432264427,db://163/xtal_29.cif
xtal_3,-59.52448654174805,-2.7056584791703657,146.7623291015625,0.3258638665460483,0.3927411894719934,db://163/xtal_3.cif
xtal_39,-62.14217758178711,-2.824644435535778,150.83557637532553,0.29766430181379827,0.28036780267151384,db://163/xtal_39.cif
xtal_42,-61.557960510253906,-2.79808911410245,150.07581075032553,0.2979450399634025,0.2963810792486163,db://163/xtal_42.cif
xtal_44,-56.681396484375,-2.5764271129261362,149.30079650878906,0.4455641678102021,0.4597167169144895,db://163/xtal_44.cif
xtal_64,-58.46232223510742,-2.6573782834139736,150.91651407877603,0.7744902965746825,0.7536486021499962,db://163/xtal_64.cif
xtal_71,-57.00042724609375,-2.5909285111860796,149.18179829915366,0.4747021459948477,0.49151588766085336,db://163/xtal_71.cif
xtal_75,-59.40923309326172,-2.700419686057351,149.59676615397134,0.4327934758671032,0.44123896320076683,db://163/xtal_75.cif
xtal_8,-58.352027893066406,-2.652364904230291,150.2520955403646,0.6898653843135143,0.6842577330685637,db://163/xtal_8.cif
xtal_84,-52.33618927001953,-2.378917694091797,150.79535420735678,0.5725197172454066,0.5569526715947208,db://163/xtal_84.cif
xtal_85,-58.75876235961914,-2.6708528345281426,149.69550577799478,0.4338512727492843,0.44016652220709945,db://163/xtal_85.cif
xtal_90,-58.33565902709961,-2.651620864868164,149.3874766031901,0.5341986385879612,0.5472612394715919,db://163/xtal_90.cif
xtal_97,-61.30861282348633,-2.7867551283402876,150.1616973876953,0.16783003111541397,0.16464846943678,db://163/xtal_97.cif
xtal_107,-57.47278594970703,-2.61239936135032,149.8855234781901,0.5536668366683938,0.5560849504245353,db://164/xtal_107.cif
xtal_114,-29.535324096679688,-2.685029463334517,149.58229064941406,0.6396850289740492,0.6489693120628863,db://164/xtal_114.cif
xtal_117,-23.326107025146484,-2.120555184104226,148.61199442545572,1.213306907352886,1.244444496116123,db://164/xtal_117.cif
xtal_121,-57.20182418823242,-2.6000829176469282,150.68164571126303,0.5380576372292651,0.5238614818815136,db://164/xtal_121.cif
xtal_123,-29.530418395996094,-2.6845834905450996,149.67940266927084,0.6418045589882049,0.6489293277314776,db://164/xtal_123.cif
xtal_128,-60.258201599121094,-2.7390091635964136,150.90433756510416,0.28951208966849473,0.2713628066178191,db://164/xtal_128.cif
xtal_129,-15.496728897094727,-1.4087935360995205,268.4166615804036,3.155495511388725,1.141880304682727,db://164/xtal_129.cif
xtal_13,-29.94730567932129,-2.7224823344837534,149.93468221028647,0.2986563324761717,0.2999724662567945,db://164/xtal_13.cif
xtal_133,-29.591917037963867,-2.690174276178533,149.7685292561849,0.24831305246793922,0.2528545529489219,db://164/xtal_133.cif
xtal_137,-29.53269386291504,-2.6847903511740943,149.5963338216146,0.639978292667413,0.6489497468347024,db://164/xtal_137.cif
xtal_140,-23.262937545776367,-2.114812504161488,149.3471221923828,1.2297833425174394,1.2444043969555185,db://164/xtal_140.cif
xtal_141,-10.389250755310059,-0.9444773413918235,271.7948824564616,4.774577198009495,2.2117932004113934,db://164/xtal_141.cif
xtal_142,-59.71788024902344,-2.714449102228338,150.43328857421875,0.26841564593573186,0.2598241883795691,db://164/xtal_142.cif
xtal_144,-18.456771850585938,-1.677888350053267,91.34850056966145,2.1758053004712226,4.650119706716698,db://164/xtal_144.cif
xtal_146,-24.003625869750977,-2.182147806340998,149.88863627115884,0.9860272546066475,0.9883811341080289,db://164/xtal_146.cif
xtal_152,-58.975399017333984,-2.680699955333363,150.1761016845703,0.439922747086465,0.43626339710574197,db://164/xtal_152.cif
xtal_153,-59.41938781738281,-2.7008812644264917,150.22551472981772,0.3434637327511506,0.33889363931033134,db://164/xtal_153.cif
xtal_164,-29.527868270874023,-2.6843516609885474,149.6777547200521,0.6417844376911845,0.6489453659150785,db://164/xtal_164.cif
xtal_165,-30.291715621948242,-2.753792329268022,149.92276000976562,0.26481031715428444,0.2663654968942781,db://164/xtal_165.cif
xtal_173,-62.18331527709961,-2.826514330777255,149.5678914388021,0.28055031090249183,0.28952676446448156,db://164/xtal_173.cif
xtal_175,-29.478063583374023,-2.679823962124911,150.57373555501303,0.6616931065177408,0.6489608252676501,db://164/xtal_175.cif
xtal_179,-60.1663818359375,-2.734835537997159,149.43550618489584,0.2073507148329328,0.21846484684217635,db://164/xtal_179.cif
xtal_181,-30.015520095825195,-2.7286836450750176,150.79083760579428,0.6261139055000323,0.6085193347360104,db://164/xtal_181.cif
xtal_183,-30.75547981262207,-2.79595271023837,150.2208709716797,0.17121803206962288,0.16685537672916317,db://164/xtal_183.cif
xtal_189,-29.865936279296875,-2.715085116299716,150.44782002766928,0.30532837158467624,0.296337868090054,db://164/xtal_189.cif
xtal_190,-26.028478622436523,-2.366225329312411,149.94499715169272,0.8273400883451419,0.8285115525324339,db://164/xtal_190.cif
xtal_20,-27.733522415161133,-2.521229310469194,150.04891459147134,0.7621972030645349,0.7611268356648575,db://164/xtal_20.cif
xtal_28,-60.33631896972656,-2.742559953169389,149.88978068033853,0.3980117715647919,0.40032114634189203,db://164/xtal_28.cif
xtal_30,-62.2548942565918,-2.8297679207541724,150.3345489501953,0.31063565051667297,0.30364711245077347,db://164/xtal_30.cif
xtal_37,-54.5767936706543,-2.4807633486661045,151.11129760742188,0.6832975777234858,0.660028547592008,db://164/xtal_37.cif
xtal_41,-60.01325225830078,-2.7278751026500356,150.25434366861978,0.22946892465039265,0.2244628681803494,db://164/xtal_41.cif
xtal_44,-56.594093322753906,-2.572458787397905,149.8440907796224,0.5423871220873105,0.5456280453350508,db://164/xtal_44.cif
xtal_48,-29.760055541992188,-2.7054595947265625,149.82137044270834,0.24813164235541116,0.25165316063775944,db://164/xtal_48.cif
xtal_54,-61.63851547241211,-2.8017507032914595,149.81939188639322,0.25478949028702336,0.2584741665600663,db://164/xtal_54.cif
xtal_6,-19.660533905029297,-1.7873212640935725,123.39963277180989,1.9280659457758598,2.7289651215473536,db://164/xtal_6.cif
xtal_68,-62.443115234375,-2.8383234197443183,150.38084411621094,0.29211733861045536,0.2841894010398629,db://164/xtal_68.cif
xtal_69,-60.42546844482422,-2.7466122020374644,149.7969970703125,0.19911061501612567,0.20310262002026142,db://164/xtal_69.cif
xtal_7,-29.547555923461914,-2.6861414475874468,149.44059244791666,0.6365153469171109,0.6489531944482272,db://164/xtal_7.cif
xtal_70,-55.594730377197266,-2.527033198963512,150.0398966471354,0.477646342441818,0.47684737735255006,db://164/xtal_70.cif
xtal_96,-59.29913330078125,-2.6954151500355112,149.97822062174478,0.33903465344204875,0.33947530695688866,db://164/xtal_96.cif
xtal_102,-60.762332916259766,-2.761924223466353,150.18265279134116,0.27043272335282287,0.2667447577297306,db://165/xtal_102.cif
xtal_103,-60.559059143066406,-2.7526845065030185,149.55396525065103,0.6325291669069415,0.6426253414201447,db://165/xtal_103.cif
xtal_112,-59.37154006958008,-2.6987063667990943,150.56031799316406,0.2818916430730622,0.27079919376383454,db://165/xtal_112.cif
xtal_114,-36.3155403137207,-1.6507063778963955,112.61402575174968,1.8970356703129512,3.0748267311367288,db://165/xtal_114.cif
xtal_115,-60.27375030517578,-2.7397159229625356,143.28980000813803,0.19640871487171874,0.33390617470334794,db://165/xtal_115.cif
xtal_118,-60.901668548583984,-2.768257661299272,149.38060506184897,0.2281444250476002,0.2405687707930202,db://165/xtal_118.cif
xtal_120,-61.139408111572266,-2.779064005071467,149.8548126220703,0.28050941235702903,0.2834736911431906,db://165/xtal_120.cif
xtal_127,-59.813926696777344,-2.7188148498535156,149.81607055664062,0.23091877636802008,0.23454016933283048,db://165/xtal_127.cif
xtal_13,-61.320064544677734,-2.7872756611217153,149.99480183919272,0.16457680569274336,0.16467910392984042,db://165/xtal_13.cif
xtal_133,-59.518165588378906,-2.7053711631081323,150.41486104329428,0.29149133529521004,0.2832256526753308,db://165/xtal_133.cif
xtal_136,-58.67559814453125,-2.6670726429332388,149.79285685221353,0.2924845562963434,0.29657722137520864,db://165/xtal_136.cif
xtal_138,-60.70623016357422,-2.7593740983442827,149.60587056477866,0.4209956393030161,0.42937416966256664,db://165/xtal_138.cif
xtal_141,-60.742408752441406,-2.7610185796564277,150.44412231445312,0.2781543698019023,0.2691825036793061,db://165/xtal_141.cif
xtal_143,-60.72023010253906,-2.760010459206321,150.02216593424478,0.27094313925070357,0.2704953126395891,db://165/xtal_143.cif
xtal_147,-58.10391616821289,-2.6410870985551314,150.32549031575522,0.4305553742559331,0.42390454028052166,db://165/xtal_147.cif
